cliente_id,valor_total,qtd_compras,genero,faixa_etaria,segmento_preferido,loja_preferida,ranking
244797,7413.2,15,Feminino,55-69 (Boomers),Gastronomia,Avatim,659
155473,7401.87,74,Feminino,40-54 (Gen X),Supermercado,Atacadão,660
305502,7399.28,3,Masculino,55-69 (Boomers),Moda,Beagle,661
451507,7398.3,1,Masculino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,662
87478,7391.049999999999,49,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,663
187915,7390.95,88,Feminino,25-39 (Millennials),Gastronomia,Mini Kalzone,664
132211,7390.1900000000005,30,Masculino,40-54 (Gen X),Gastronomia,Mini Kalzone,665
225891,7385.55,129,Feminino,40-54 (Gen X),Eletrodomésticos,Lojas Americanas,666
126759,7382.43,23,Feminino,40-54 (Gen X),Casa e Decoração,Havan,667
290188,7365.389999999999,15,Feminino,25-39 (Millennials),Moda,Pittol,668
204202,7363.8,2,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,669
412407,7361.74,40,Feminino,25-39 (Millennials),Casa e Decoração,Havan,670
307005,7359.73,6,Feminino,55-69 (Boomers),Beleza e Bem-estar,Atacadão,671
249342,7359.58,2,Feminino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,672
483717,7354.9,2,Feminino,40-54 (Gen X),Beleza e Bem-estar,Idéli.oui,673
56292,7341.9400000000005,40,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,674
283711,7340.69,3,Feminino,55-69 (Boomers),Beleza e Bem-estar,Idéli.oui,675
496349,7335.530000000001,5,Feminino,55-69 (Boomers),Pets,Cobasi,676
9145,7330.13,45,Feminino,40-54 (Gen X),Supermercado,Atacadão,677
268751,7329.47,5,Feminino,40-54 (Gen X),Casa e Decoração,Havan,678
336050,7318.07,84,Feminino,25-39 (Millennials),Supermercado,Atacadão,679
234895,7300.719999999999,6,Masculino,16-24 (Gen Z),Supermercado,Atacadão,680
227571,7300.0,1,Masculino,40-54 (Gen X),Serviços,NXT Eletric,681
231395,7300.0,1,Masculino,40-54 (Gen X),Serviços,NXT Eletric,682
252722,7300.0,1,Feminino,55-69 (Boomers),Serviços,NXT Eletric,683
137555,7296.299999999999,12,Feminino,40-54 (Gen X),Gastronomia,Cacau Show,684
204477,7289.32,2,Masculino,55-69 (Boomers),Eletrônicos,CVC,685
326326,7287.0,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,686
141149,7285.16,8,Feminino,40-54 (Gen X),Casa e Decoração,Havan,687
232658,7282.47,8,Feminino,25-39 (Millennials),Supermercado,Atacadão,688
188584,7281.700000000001,3,Masculino,25-39 (Millennials),Moda,Beagle,689
67789,7276.07,65,Feminino,25-39 (Millennials),Gastronomia,Feng Cheng,690
297033,7271.77,10,Feminino,25-39 (Millennials),Casa e Decoração,Atacadão,691
129264,7244.82,12,Feminino,40-54 (Gen X),Moda,Bkko,692
132954,7238.55,4,Feminino,55-69 (Boomers),Casa e Decoração,Havan,693
262251,7226.0,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,694
21503,7222.88,22,Masculino,25-39 (Millennials),Calçados,Pittol,695
132254,7222.4,39,Feminino,40-54 (Gen X),Supermercado,Atacadão,696
328711,7221.9400000000005,16,Feminino,40-54 (Gen X),Casa e Decoração,Havan,697
169087,7220.75,24,Feminino,25-39 (Millennials),Beleza e Bem-estar,Havan,698
185023,7219.7300000000005,6,Feminino,55-69 (Boomers),Casa e Decoração,Casas Bahia,699
284156,7217.78,8,Feminino,25-39 (Millennials),Moda,Estacionamento Norte Shopping,700
375044,7208.2,2,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,701
253243,7200.0,1,Feminino,40-54 (Gen X),Serviços,NXT Eletric,702
244095,7191.84,6,Feminino,25-39 (Millennials),Esportes,Centauro,703
185059,7182.389999999999,6,Feminino,40-54 (Gen X),Eletrodomésticos,Atacadão,704
137339,7174.759999999999,6,Feminino,25-39 (Millennials),Casa e Decoração,Havan,705
244709,7171.99,8,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,706
84871,7170.3099999999995,104,Feminino,40-54 (Gen X),Gastronomia,Orientali,707
168774,7167.34,16,Feminino,40-54 (Gen X),Beleza e Bem-estar,Pittol,708
249453,7158.5,2,Masculino,25-39 (Millennials),Eletrônicos,Orientali,709
220058,7152.26,5,Masculino,25-39 (Millennials),Moda,Beagle,710
2645,7149.99,25,Masculino,40-54 (Gen X),Supermercado,Atacadão,711
199724,7146.35,61,Feminino,25-39 (Millennials),Gastronomia,Mc Donalds ,712
357823,7144.16,17,Masculino,25-39 (Millennials),Casa e Decoração,Havan,713
230801,7142.52,9,Feminino,55-69 (Boomers),Moda,JCanedo,714
55056,7141.77,8,Feminino,25-39 (Millennials),Eletrodomésticos,Casas Bahia,715
230165,7137.82,4,Feminino,25-39 (Millennials),Casa e Decoração,Casas Bahia,716
230462,7137.04,45,Feminino,40-54 (Gen X),Gastronomia,Mr. Cheff,717
397225,7134.93,2,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,718
32253,7130.25,4,Masculino,40-54 (Gen X),Telefonia,Motorola,719
378918,7129.0,1,Masculino,16-24 (Gen Z),Eletrônicos,Samsung,720
427346,7123.33,2,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,721
236672,7122.5,30,Masculino,25-39 (Millennials),Moda,Havan,722
191332,7110.42,22,Feminino,25-39 (Millennials),Beleza e Bem-estar,Avatim,723
477441,7104.27,47,Feminino,55-69 (Boomers),Gastronomia,Mr. Cheff,724
131240,7101.879999999999,32,Masculino,40-54 (Gen X),Gastronomia,Burger King,725
233489,7095.59,11,Masculino,70+ (Silent),Gastronomia,Divino Fogão,726
26095,7093.93,50,Feminino,40-54 (Gen X),Gastronomia,Cacau Show,727
270589,7085.0,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,728
151320,7082.37,21,Feminino,40-54 (Gen X),Beleza e Bem-estar,Avatim,729
9191,7080.64,29,Feminino,25-39 (Millennials),Moda,O Boticário,730
335933,7076.1900000000005,25,Feminino,25-39 (Millennials),Moda,Riachuelo,731
411282,7070.39,48,Feminino,16-24 (Gen Z),Moda,Beagle,732
428611,7066.9,6,Feminino,40-54 (Gen X),Casa e Decoração,Casas Bahia,733
152043,7064.81,41,Masculino,25-39 (Millennials),Moda,Renner,734
300720,7060.79,6,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,735
240342,7057.679999999999,48,Feminino,55-69 (Boomers),Supermercado,Atacadão,736
222266,7056.1,87,Feminino,40-54 (Gen X),Gastronomia,Leo Cosméticos,737
444268,7056.0,2,Feminino,40-54 (Gen X),Joalheria,Boiko Joalheiros,738
493510,7054.82,4,Feminino,55-69 (Boomers),Beleza e Bem-estar,Centauro,739
31921,7054.14,20,Feminino,40-54 (Gen X),Beleza e Bem-estar,Idéli.oui,740
233861,7052.91,4,Feminino,40-54 (Gen X),Casa e Decoração,Havan,741
218952,7051.64,60,Feminino,25-39 (Millennials),Moda,Norte Shopping - Estacionamento,742
74500,7045.8099999999995,104,Masculino,25-39 (Millennials),Gastronomia,Delícia do Vale,743
236781,7043.22,49,Feminino,25-39 (Millennials),Casa e Decoração,Havan,744
236017,7042.89,13,Feminino,40-54 (Gen X),Calçados,Pittol,745
135426,7032.8,34,Masculino,40-54 (Gen X),Moda,Atacadão,746
382284,7017.780000000001,5,Masculino,40-54 (Gen X),Calçados,Havan,747
504071,7015.44,2,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,748
228858,7009.52,23,Feminino,25-39 (Millennials),Casa e Decoração,Havan,749
168865,7005.63,10,Feminino,25-39 (Millennials),Gastronomia,Atacadão,750
215369,7001.64,40,Feminino,25-39 (Millennials),Gastronomia,Renner,751
262193,7000.0,1,Masculino,25-39 (Millennials),Serviços,NXT Eletric,752
240734,6999.0,1,Feminino,70+ (Silent),Eletrônicos,Samsung,753
325567,6998.0,2,Masculino,40-54 (Gen X),Eletrônicos,Game Mania,754
270108,6990.65,9,Masculino,25-39 (Millennials),Calçados,Atacadão,755
345459,6982.74,65,Feminino,40-54 (Gen X),Gastronomia,Burger King,756
365818,6972.49,52,Masculino,25-39 (Millennials),Eletrodomésticos,Lojas Americanas,757
148642,6971.4,1,Feminino,70+ (Silent),Serviços,CVC,758
265692,6970.32,15,Feminino,25-39 (Millennials),Eletrodomésticos,Lojas Americanas,759
229549,6958.0,2,Masculino,40-54 (Gen X),Presentes e Acessórios,Pratafina,760
194752,6955.38,10,Masculino,40-54 (Gen X),Eletrodomésticos,Havan,761
382941,6947.0,2,Masculino,55-69 (Boomers),Telefonia,Claro,762
379498,6946.4,3,Feminino,25-39 (Millennials),Eletrodomésticos,Casas Bahia,763
230336,6940.82,31,Masculino,40-54 (Gen X),Supermercado,Atacadão,764
224551,6940.57,72,Feminino,55-69 (Boomers),Gastronomia,Lojas Americanas,765
143200,6938.9400000000005,8,Feminino,40-54 (Gen X),Joalheria,Vivara,766
83318,6936.59,43,Masculino,25-39 (Millennials),Calçados,Pittol,767
381294,6935.07,12,Masculino,40-54 (Gen X),Moda,Riachuelo,768
442035,6934.36,2,Feminino,25-39 (Millennials),Eletrodomésticos,Cacau Show,769
236346,6930.94,60,Feminino,40-54 (Gen X),Supermercado,Atacadão,770
440246,6926.9400000000005,35,Masculino,16-24 (Gen Z),Gastronomia,Sabor Brasileiro,771
221677,6919.87,2,Feminino,55-69 (Boomers),Calçados,Havan,772
237108,6917.54,77,Feminino,25-39 (Millennials),Gastronomia,Havan,773
230861,6913.46,27,Masculino,70+ (Silent),Moda,Atacadão,774
302780,6907.110000000001,16,Feminino,40-54 (Gen X),Moda,Audithorium,775
375948,6901.99,5,Masculino,40-54 (Gen X),Eletrônicos,Toni Toys ,776
189535,6897.96,77,Feminino,25-39 (Millennials),Gastronomia,Havan,777
262606,6895.2699999999995,9,Feminino,55-69 (Boomers),Beleza e Bem-estar,Havan,778
243331,6892.33,18,Feminino,40-54 (Gen X),Moda,Riachuelo,779
398191,6886.0,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,780
277833,6884.39,7,Feminino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,781
384705,6880.88,3,Masculino,40-54 (Gen X),Casa e Decoração,Casas Bahia,782
504221,6878.0,1,Feminino,40-54 (Gen X),Eletrônicos,Samsung,783
192106,6873.33,11,Feminino,40-54 (Gen X),Moda,Hering,784
278926,6865.56,1,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,785
247752,6863.05,104,Feminino,25-39 (Millennials),Gastronomia,Mr. Cheff,786
442020,6858.6,2,Feminino,40-54 (Gen X),Casa e Decoração,Havan,787
232549,6856.5,41,Masculino,40-54 (Gen X),Supermercado,Atacadão,788
217340,6854.31,100,Feminino,40-54 (Gen X),Supermercado,Atacadão,789
151,6852.0599999999995,23,Masculino,25-39 (Millennials),Gastronomia,Atacadão,790
373308,6849.98,1,Feminino,25-39 (Millennials),Serviços,CVC,791
141718,6849.72,20,Masculino,25-39 (Millennials),Moda,Havan,792
312392,6844.23,6,Masculino,55-69 (Boomers),Beleza e Bem-estar,Bkko,793
34726,6840.5,13,Masculino,25-39 (Millennials),Eletrônicos,Norte Shopping - Estacionamento,794
46031,6820.95,56,Masculino,55-69 (Boomers),Pets,Cobasi,795
25014,6816.59,20,Feminino,25-39 (Millennials),Casa e Decoração,Havan,796
423099,6809.14,11,Feminino,25-39 (Millennials),Joalheria,Boiko Joalheiros,797
139635,6803.6,2,Feminino,55-69 (Boomers),Joalheria,Renner,798
437663,6798.12,2,Feminino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,799
299074,6797.0,1,Feminino,25-39 (Millennials),Eletrônicos,Samsung,800
227176,6796.92,43,Feminino,25-39 (Millennials),Gastronomia,Chiquinho Sorvetes,801
239867,6794.34,4,Masculino,25-39 (Millennials),Telefonia,Motorola,802
33956,6780.29,31,Feminino,55-69 (Boomers),Moda,Atacadão,803
241960,6775.0,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,804
220735,6770.5,14,Feminino,25-39 (Millennials),Beleza e Bem-estar,Havan,805
415839,6769.4400000000005,17,Masculino,25-39 (Millennials),Casa e Decoração,Havan,806
235570,6757.22,1,Masculino,55-69 (Boomers),Serviços,CVC,807
115248,6752.75,3,Feminino,40-54 (Gen X),Casa e Decoração,Havan,808
259204,6752.740000000001,4,Feminino,25-39 (Millennials),Pets,Cobasi,809
232766,6751.91,18,Feminino,40-54 (Gen X),Supermercado,Atacadão,810
127479,6738.91,17,Feminino,40-54 (Gen X),Supermercado,Atacadão,811
349001,6737.3,4,Feminino,25-39 (Millennials),Beleza e Bem-estar,Game Mania,812
139271,6736.88,3,Feminino,55-69 (Boomers),Beleza e Bem-estar,Avatim,813
384640,6733.34,25,Feminino,40-54 (Gen X),Casa e Decoração,Havan,814
216494,6727.71,28,Feminino,40-54 (Gen X),Casa e Decoração,Havan,815
98220,6721.51,33,Feminino,25-39 (Millennials),Beleza e Bem-estar,Riachuelo,816
403104,6720.14,8,Masculino,25-39 (Millennials),Beleza e Bem-estar,Atacadão,817
221142,6717.98,29,Feminino,25-39 (Millennials),Supermercado,Atacadão,818
202352,6708.58,36,Feminino,25-39 (Millennials),Gastronomia,Cacau Show,819
137270,6706.95,4,Feminino,40-54 (Gen X),Eletrônicos,Samsung,820
229862,6699.36,1,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,821
324884,6699.02,1,Masculino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,822
469836,6697.469999999999,5,Masculino,25-39 (Millennials),Casa e Decoração,Havan,823
227043,6691.72,20,Masculino,55-69 (Boomers),Esportes,Centauro,824
417763,6691.71,5,Masculino,16-24 (Gen Z),Moda,Hering,825
24082,6678.7699999999995,13,Feminino,40-54 (Gen X),Beleza e Bem-estar,O Boticário,826
265596,6678.5199999999995,5,Feminino,55-69 (Boomers),Calçados,Chilli Beans,827
261692,6674.0,2,Masculino,40-54 (Gen X),Eletrônicos,Samsung,828
293337,6664.179999999999,18,Feminino,40-54 (Gen X),Moda,Renner,829
265072,6657.35,13,Feminino,40-54 (Gen X),Casa e Decoração,Havan,830
373234,6655.2,1,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,831
23842,6651.41,14,Masculino,25-39 (Millennials),Papelaria,Kalunga,832
129327,6650.68,10,Masculino,55-69 (Boomers),Casa e Decoração,Havan,833
349670,6647.26,29,Masculino,55-69 (Boomers),Supermercado,Atacadão,834
245014,6640.3099999999995,95,Feminino,16-24 (Gen Z),Gastronomia,Idéli.oui,835
232753,6638.99,4,Masculino,40-54 (Gen X),Beleza e Bem-estar,Lupo,836
332807,6638.93,20,Feminino,55-69 (Boomers),Esportes,Leo Cosméticos,837
187448,6634.2,21,Masculino,25-39 (Millennials),Pets,Atacadão,838
203513,6634.01,3,Masculino,40-54 (Gen X),Eletrônicos,Samsung,839
357079,6633.95,8,Masculino,55-69 (Boomers),Supermercado,Atacadão,840
221915,6627.29,24,Masculino,55-69 (Boomers),Supermercado,Atacadão,841
159227,6618.76,50,Feminino,40-54 (Gen X),Gastronomia,Norte Shopping - Estacionamento,842
141353,6614.78,47,Feminino,25-39 (Millennials),Casa e Decoração,Havan,843
231761,6614.1,56,Feminino,55-69 (Boomers),Moda,Livrarias Catarinense,844
24747,6611.64,2,Masculino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,845
309907,6610.48,93,Feminino,40-54 (Gen X),Gastronomia,Atacadão,846
126168,6606.320000000001,4,Masculino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,847
192181,6604.01,2,Masculino,16-24 (Gen Z),Eletrônicos,Norte Shopping - Estacionamento,848
246136,6603.74,32,Feminino,40-54 (Gen X),Supermercado,Atacadão,849
415645,6603.63,16,Feminino,40-54 (Gen X),Moda,Empório DuHomem,850
48017,6601.530000000001,2,Masculino,25-39 (Millennials),Papelaria,Kalunga,851
192822,6600.0,1,Feminino,40-54 (Gen X),Casa e Decoração,EXCLUSIVA COLCHOES E ESTOFADOS,852
497078,6599.0,1,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,853
148932,6593.67,26,Feminino,25-39 (Millennials),Pets,Cobasi,854
304815,6588.969999999999,5,Feminino,16-24 (Gen Z),Eletrodomésticos,Lojas Americanas,855
484462,6583.6,1,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,856
235482,6581.36,21,Masculino,25-39 (Millennials),Gastronomia,Orientali,857
228595,6581.27,35,Feminino,25-39 (Millennials),Moda,Centauro,858
138691,6579.02,36,Masculino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,859
86076,6569.37,47,Feminino,40-54 (Gen X),Moda,Atacadão,860
171932,6564.95,22,Feminino,40-54 (Gen X),Gastronomia,Cacau Show,861
229299,6562.75,55,Feminino,40-54 (Gen X),Gastronomia,Feng Cheng,862
250394,6555.25,23,Feminino,25-39 (Millennials),Supermercado,Atacadão,863
121993,6542.58,26,Feminino,25-39 (Millennials),Casa e Decoração,Havan,864
26078,6542.35,27,Feminino,40-54 (Gen X),Moda,Atacadão,865
203108,6542.08,12,Feminino,40-54 (Gen X),Beleza e Bem-estar,Avatim,866
403592,6527.92,33,Feminino,40-54 (Gen X),Moda,Havan,867
275224,6527.8,11,Feminino,25-39 (Millennials),Moda,Polo Wear,868
252254,6519.96,7,Masculino,40-54 (Gen X),Outros,Brando Bike,869
360180,6517.469999999999,9,Masculino,25-39 (Millennials),Gastronomia,Cacau Show,870
407214,6513.76,15,Masculino,40-54 (Gen X),Supermercado,Atacadão,871
60415,6511.03,45,Feminino,25-39 (Millennials),Supermercado,Atacadão,872
322550,6506.61,11,Feminino,40-54 (Gen X),Calçados,Magazine Luiza,873
149424,6505.76,12,Feminino,40-54 (Gen X),Beleza e Bem-estar,Arezzo,874
462906,6498.9,1,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,875
83224,6496.38,6,Masculino,25-39 (Millennials),Beleza e Bem-estar,Idéli.oui,876
274071,6494.38,63,Feminino,55-69 (Boomers),Supermercado,Atacadão,877
285732,6491.9,2,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,878
296675,6488.2,30,Feminino,25-39 (Millennials),Casa e Decoração,Havan,879
41022,6485.05,21,Feminino,40-54 (Gen X),Beleza e Bem-estar,Cobasi,880
222768,6475.0,2,Feminino,16-24 (Gen Z),Eletrônicos,Mafiawood,881
454186,6474.6,1,Masculino,40-54 (Gen X),Serviços,CVC,882
109691,6471.410000000001,28,Feminino,25-39 (Millennials),Gastronomia,Centauro,883
3637,6465.93,24,Feminino,25-39 (Millennials),Moda,Riachuelo,884
66357,6465.0,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,885
138813,6462.78,10,Masculino,40-54 (Gen X),Moda,Audithorium,886
366924,6461.46,19,Feminino,25-39 (Millennials),Beleza e Bem-estar,Avatim,887
451870,6459.1,1,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,888
432541,6450.91,4,Masculino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,889
304481,6450.04,26,Feminino,25-39 (Millennials),Moda,Atacadão,890
478994,6447.0,1,Feminino,16-24 (Gen Z),Eletrônicos,Samsung,891
135252,6445.9,29,Feminino,40-54 (Gen X),Moda,Havan,892
298200,6436.47,5,Feminino,40-54 (Gen X),Esportes,Centauro,893
128613,6431.52,45,Masculino,40-54 (Gen X),Gastronomia,Orientali,894
190168,6427.02,1,Masculino,25-39 (Millennials),Eletrônicos,Samsung,895
501156,6420.31,1,Feminino,40-54 (Gen X),Serviços,CVC,896
122410,6417.18,15,Feminino,40-54 (Gen X),Beleza e Bem-estar,Idéli.oui,897
172239,6415.43,47,Feminino,25-39 (Millennials),Infantil,Lojas Americanas,898
268206,6408.01,17,Feminino,40-54 (Gen X),Casa e Decoração,Havan,899
227383,6407.43,24,Feminino,25-39 (Millennials),Moda,Pittol,900
370630,6404.219999999999,3,Feminino,25-39 (Millennials),Eletrodomésticos,JCanedo,901
497189,6401.0,1,Masculino,40-54 (Gen X),Telefonia,Motorola,902
496997,6398.89,1,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,903
202833,6396.01,1,Masculino,40-54 (Gen X),Eletrônicos,Samsung,904
73829,6393.3099999999995,28,Feminino,16-24 (Gen Z),Gastronomia,Atacadão,905
125021,6382.65,15,Feminino,25-39 (Millennials),Gastronomia,Leo Cosméticos,906
495370,6378.0,1,Feminino,25-39 (Millennials),Eletrônicos,Samsung,907
192597,6375.32,12,Feminino,40-54 (Gen X),Beleza e Bem-estar,Avatim,908
115168,6373.57,3,Feminino,40-54 (Gen X),Casa e Decoração,Brando Bike,909
368490,6373.040000000001,9,Masculino,55-69 (Boomers),Moda,Casas Bahia,910
225637,6367.900000000001,27,Masculino,25-39 (Millennials),Gastronomia,Atacadão,911
153958,6358.3099999999995,6,Masculino,40-54 (Gen X),Beleza e Bem-estar,Leo Cosméticos,912
282108,6342.74,2,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,913
353598,6340.0,2,Feminino,40-54 (Gen X),Beleza e Bem-estar,Avatim,914
26488,6334.88,16,Feminino,55-69 (Boomers),Papelaria,Kalunga,915
82407,6331.4800000000005,26,Feminino,40-54 (Gen X),Livrarias,Livrarias Catarinense,916
120080,6329.1,20,Feminino,40-54 (Gen X),Gastronomia,Mr. Cheff,917
134878,6326.84,102,Feminino,25-39 (Millennials),Gastronomia,Mini Kalzone,918
138479,6326.3,29,Feminino,40-54 (Gen X),Moda,Cobasi,919
370278,6323.79,2,Masculino,40-54 (Gen X),Casa e Decoração,Havan,920
298205,6318.8099999999995,2,Feminino,55-69 (Boomers),Casa e Decoração,Casas Bahia,921
229138,6317.77,34,Feminino,40-54 (Gen X),Casa e Decoração,Havan,922
421522,6316.77,7,Feminino,25-39 (Millennials),Casa e Decoração,Havan,923
63072,6316.5,3,Masculino,25-39 (Millennials),Gastronomia,Kings Sneakers,924
308860,6305.16,1,Feminino,40-54 (Gen X),Serviços,CVC,925
190898,6302.16,3,Masculino,40-54 (Gen X),Joalheria,Vivara,926
431600,6301.1,3,Masculino,55-69 (Boomers),Casa e Decoração,Havan,927
82971,6298.0,2,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,928
368529,6295.8,1,Feminino,25-39 (Millennials),Serviços,CVC,929
57491,6291.91,38,Feminino,40-54 (Gen X),Beleza e Bem-estar,Cobasi,930
138213,6289.37,24,Feminino,40-54 (Gen X),Livrarias,Livrarias Catarinense,931
24870,6285.0,2,Masculino,40-54 (Gen X),Joalheria,Vivara,932
258036,6285.0,1,Masculino,55-69 (Boomers),Eletrônicos,Samsung,933
365846,6277.02,1,Masculino,25-39 (Millennials),Telefonia,Motorola,934
418294,6267.67,14,Feminino,25-39 (Millennials),Supermercado,Atacadão,935
444137,6265.17,17,Masculino,25-39 (Millennials),Casa e Decoração,Havan,936
128070,6264.589999999999,11,Feminino,25-39 (Millennials),Beleza e Bem-estar,Avatim,937
230613,6264.3,1,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,938
185581,6263.1900000000005,51,Feminino,40-54 (Gen X),Gastronomia,Mr. Cheff,939
188331,6259.96,3,Masculino,25-39 (Millennials),Infantil,Hering,940
148422,6258.33,61,Feminino,25-39 (Millennials),Gastronomia,Atacadão,941
251310,6258.09,23,Masculino,40-54 (Gen X),Gastronomia,Havan,942
292626,6257.15,2,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,943
248476,6256.85,4,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,944
129116,6248.96,20,Feminino,25-39 (Millennials),Casa e Decoração,Havan,945
114341,6247.38,11,Feminino,25-39 (Millennials),Serviços,Norte Shopping - Estacionamento,946
75765,6247.0,1,Feminino,25-39 (Millennials),Eletrodomésticos,Magazine Luiza,947
125303,6245.84,6,Masculino,40-54 (Gen X),Calçados,Atacadão,948
231405,6239.37,20,Feminino,40-54 (Gen X),Moda,Hering,949
231383,6235.900000000001,19,Feminino,25-39 (Millennials),Moda,Superlegal Brinquedos,950
156853,6232.44,42,Feminino,25-39 (Millennials),Gastronomia,Pittol,951
187072,6229.47,16,Masculino,25-39 (Millennials),Supermercado,Atacadão,952
436770,6224.75,4,Feminino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,953
258680,6222.09,4,Masculino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,954
226876,6214.0,1,Feminino,25-39 (Millennials),Eletrônicos,Samsung,955
383235,6210.93,3,Masculino,40-54 (Gen X),Telefonia,Claro,956
186266,6207.370000000001,26,Feminino,40-54 (Gen X),Beleza e Bem-estar,Pittol,957
154125,6205.610000000001,22,Feminino,55-69 (Boomers),Gastronomia,Norte Shopping - Estacionamento,958
494862,6199.0,1,Masculino,16-24 (Gen Z),Eletrônicos,Samsung,959
365713,6199.0,1,Masculino,55-69 (Boomers),Eletrodomésticos,Casas Bahia,960
267736,6197.74,12,Feminino,25-39 (Millennials),Moda,Renner,961
202975,6197.56,17,Masculino,25-39 (Millennials),Moda,Atacadão,962
187520,6197.46,33,Feminino,40-54 (Gen X),Beleza e Bem-estar,Havan,963
151888,6196.0,1,Masculino,16-24 (Gen Z),Eletrônicos,Samsung,964
82797,6187.31,29,Feminino,16-24 (Gen Z),Casa e Decoração,Havan,965
452570,6187.0,2,Feminino,40-54 (Gen X),Eletrônicos,H'Cel,966
142664,6184.56,35,Feminino,25-39 (Millennials),Gastronomia,Burger King,967
257181,6184.38,19,Feminino,25-39 (Millennials),Eletrodomésticos,Lojas Americanas,968
233188,6182.7300000000005,16,Feminino,25-39 (Millennials),Supermercado,Atacadão,969
42159,6176.87,25,Feminino,40-54 (Gen X),Gastronomia,Mc Donalds ,970
285104,6173.9,2,Masculino,55-69 (Boomers),Casa e Decoração,Havan,971
141522,6170.17,5,Masculino,40-54 (Gen X),Eletrônicos,Centauro,972
337194,6169.93,61,Feminino,25-39 (Millennials),Gastronomia,Sabor Brasileiro,973
365683,6169.1,2,Feminino,40-54 (Gen X),Eletrodomésticos,Casas Bahia,974
231952,6168.0,2,Feminino,16-24 (Gen Z),Telefonia,Tim,975
337671,6157.94,51,Feminino,25-39 (Millennials),Gastronomia,Havan,976
236453,6157.4400000000005,9,Masculino,25-39 (Millennials),Moda,Audithorium,977
188520,6149.15,11,Feminino,25-39 (Millennials),Beleza e Bem-estar,Centauro,978
235558,6148.98,2,Masculino,40-54 (Gen X),Eletrodomésticos,Magazine Luiza,979
139032,6138.0,2,Masculino,25-39 (Millennials),Joalheria,Brando Bike,980
105376,6133.26,27,Feminino,25-39 (Millennials),Casa e Decoração,Havan,981
89370,6125.0,1,Masculino,25-39 (Millennials),Eletrônicos,Game Mania,982
202727,6123.0,2,Masculino,55-69 (Boomers),Casa e Decoração,Havan,983
474801,6122.43,8,Feminino,16-24 (Gen Z),Moda,Riachuelo,984
453024,6121.01,19,Masculino,25-39 (Millennials),Casa e Decoração,Chilli Beans,985
136848,6120.04,2,Feminino,40-54 (Gen X),Moda,JCanedo,986
306216,6119.61,25,Feminino,40-54 (Gen X),Supermercado,Atacadão,987
218747,6117.02,6,Masculino,25-39 (Millennials),Beleza e Bem-estar,Atacadão,988
425274,6115.23,10,Masculino,40-54 (Gen X),Livrarias,Livrarias Catarinense,989
229662,6112.0199999999995,22,Feminino,25-39 (Millennials),Gastronomia,Burger King,990
205215,6111.89,58,Feminino,40-54 (Gen X),Gastronomia,Havan,991
137364,6108.5599999999995,5,Feminino,40-54 (Gen X),Moda,Bkko,992
203400,6101.43,28,Masculino,25-39 (Millennials),Gastronomia,Mc Donalds ,993
